Winter1jan;Winter2jan;Winter3Jan;Winter4Jan;Winter5Dec;Winter6jan;Winter7jan;Winter8Dec;Winter9Dec;Winter10Dec;Summer1Jul;Summer2Jul;Summer3Jul;Summer4Jul;Summer5Ag;Summer6Jul;Summer7Jul;Summer8Jul;Summer9Jul;Summer10Ag
-867,066666666667;-251,666666666667;-440,218864066667;-296,666666666667;-940,333333333333;-301,866666666667;-115,666666666667;-159;-519,5434783;-71;-60,82374237;-49;-85,6666666666667;-129,666666666667;-1611,4;-1160,6;-1334,2;-54;-221;-41
-409;-486,91391008;-440,5521974;-808,8;-295,333333333333;-129,666666666667;-85,6666666666667;-135,666666666667;-584,210144966667;-203;-60,82374237;-49;-49;-49;-68;-292,2;-1325,66666666667;-340,666666666667;-196,666666666667;-127,333333333333
-264,333333333333;-983,557075626667;-283,264651773333;-402,333333333333;-284,333333333333;-149;-193;-237,333333333333;-620,476811633333;-308,666666666667;-60,82374237;-49;-49;-49;-49;-259,666666666667;-209;-494,666666666667;-796,666666666667;-490,866666666667
-2419,8;-212,8237424;-1022;-328;-429,333333333333;-162,666666666667;-162,666666666667;-129;-351,81739132;-209;-125,972662597333;-90,3333333333333;-490,133333333333;-93,8;-90,3333333333333;-164,666666666667;-120,666666666667;-207,666666666667;-95,3333333333333;-305
-3342,8;-212,8237424;-2284,66666666667;-451,333333333333;-522;-49;-49;-1695,13333333333;-224,666666666667;-209;-272,666666666667;-258;-214;-183;-162,666666666667;-126;-244;-170,666666666667;-155,333333333333;-708,066666666667
-2831,26666666667;-170,83932928;-340;-2112,66666666667;-432,333333333333;-49;-49;-1720,06666666667;-276,666666666667;-214,517746453333;-345,66521742;-93;-137;-260,32;-194,933333333333;-72,2472433893333;-1048,93333333333;-574,8;-225,266666666667;-175
-2884,66666666667;-326,666666666667;-283,333333333333;-505,333333333333;-414,2;-91,6666666666667;-49;-302,666666666667;-372;-359,8237424;-679,66592724;-154,733333333333;-49;-172,32;-236;-712,557075624667;-1814;-115,066666666667;-151,066666666667;-574,8
-840,533333333333;-462,666666666667;-730,4;-260,666666666667;-171,666666666667;-604,133333333333;-168,333333333333;-263,333333333333;-305,866666666667;-934,44278988;-1584,155723;-179,666666666667;-55,9333333333333;-56,8;-809,733333333333;-318,490409066667;-229;-2856,66666666667;-288,666666666667;-547,333333333333
-613,8;-254;-80,6666666666667;-248,466666666667;-134,333333333333;-349,333333333333;-137;-260,2;-363,45491616;-2319,10265366667;-1705,155723;-717,610144966667;-595,066666666667;-49;-1769,33333333333;-211,4237424;-215;-2759;-309,333333333333;-631,866666666667
-302,666666666667;-134;-445,133333333333;-66,3333333333333;-1240,73333333333;-901,2;-166,133333333333;-131,333333333333;-262,557075733333;-3426,76932033333;-2513,28905633333;-673,876811633333;-103,333333333333;-90,3333333333333;-1678;-466,823742346667;-202,8;-2584,6208788;-175;-447,733333333333
-448,16;-127,933333333333;-205,666666666667;-66,24175788;-264;-264;-969,544927466666;-1923,34829933333;-278,03070204;-1475,67507513333;-3732,40742366667;-797,5434783;-285,666666666667;-779,2;-1841,13333333333;-397,298081786667;-221,666666666667;-2705,552197;-383,93131844;-587,066666666667
-357,04;-221,3491616;-606,466666666667;-124,218864033333;-249;-232;-2253,71856962667;-3393,412245;-645,37593974;-1074,71564633333;-987,54347824;-483,1434783;-85,2666666666667;-243,333333333333;-159;-291,333333333333;-41;-2538,95219702667;-281,952197396667;-587,066666666667
-396;-392,8237424;-220;-227,5521974;-207,011904413333;-1641,2;-2424,76234264;-3470,94557833333;-2350,04260666667;-224,733333333333;-587,5434783;-1456,27681139333;-49;-587,466666666667;-203;-476,666666666667;-61,6666666666667;-1575,68553033333;-101,88553069;-74,6666666666667
-358,066666666667;-769,570995073333;-97,3333333333333;-848,285530546667;-117,55219739;-2999,6;-2206,29567584;-3649,14557833333;-1310,34405573333;-2123,86666666667;-504,5434783;-1714,543478;-49;-3051,13768093333;-2184;-823,466666666667;-595,8;-1698,48553036;-240,5521974;-389,133333333333
-233;-2174,04260666667;-102;-1447,21886366667;-249,872197383333;-750,541247466667;-2476,89183946667;-3398,429932;-797,75059176;-2303;-2006,75072461333;-804,46347824;-1701,25333333333;-709,5434783;-1052,26666666667;-247,333333333333;-126;-207;-157,885530706667;-214,666666666667
-418,333333333333;-374,10519536;-168;-966,717399;-324,085530733333;-1107,7652388;-891,16520576;-1875,33333333333;-670,37131686;-897,562318826667;-1632,4;-1661,36811587333;-2472,7869564;-1234,61014488667;-103,333333333333;-81,384413106;-764,066666666667;-54;-239,400585963333;-41
-342,333333333333;-76,0188640166667;-388,32;-440,8;-271,885530733333;-1522,16932033333;-786,624912773333;-208;-1075,34347824;-2581,61014466667;-282,051318426667;-2355,98205053333;-1368,21014486667;-3731,07681133333;-344,653333333333;-73,85854061;-117;-54;-244;-45,3333333333333
-338,666666666667;-236,552197396667;-290,043165653333;-160,977106146667;-331,5521974;-1518,56932033333;-552,919418;-1782,66666666667;-763,5434783;-3295,24824;-759,152197163334;-1042,28553057333;-477,578971113333;-3142,143478;-108,533333333333;-198,375939712;-207,6;-51,4;-118,533333333333;-54
-274;-460,14810114;-358,157075733333;-257,5521974;-197,921023546667;-1564,635987;-639,586084666666;-1712,368826;-660,876811633333;-1654,00680306667;-1341,552197;-217,818864066667;-469,700553933333;-2164,41014468667;-1117,23809533333;-412,3759397;-2622,66666666667;-326,666666666667;-257,666666666667;-212,666666666667
-162,289107246667;-2925,15707533333;-258,490409066667;-334,9680256;-1516,3759399;-2538,83078026667;-611,888002853333;-265,368980056;-641,5434783;-1679,76151653333;-675,952197186667;-847,343406453333;-465,3672206;-466,5434783;-1192,612245;-360,3759397;-2699,33333333333;-304,760912106667;-334,72949696;-424,24175792
-324,042606366667;-2810,35707533333;-414,2237424;-243,3759397;-1583,04260654667;-1769,03580396;-645,719732013333;-414,109273033333;-665,876811633333;-1786,46499633333;-308,9979851;-1486,94557833333;-485,700553933333;-472,17862384;-1192,612245;-1215,70927333333;-2664,66666666667;-76,1570757053333;-197,157075733333;-108,16011148
-432,709273033333;-2702,15707533333;-420,890409066667;-205,3759397;-359,75506078;-1550,65485166667;-445,466107393333;-322,042606366667;-533,5434783;-1308,42009833333;-377,333333333333;-1564,94557833333;-767,100553933333;-611,586084666666;-1792,80049446667;-1134,88143442667;-1652,45333333333;-55,42374237;-381,96898006;-84,37593973
-238,709273033333;-364,082494906667;-296,157075733333;-209,214767806667;-336,8237424;-1335,35676973333;-462,750089386667;-384,587690213333;-771,284057946667;-1785,19832966667;-428,80494476;-1495,68960173333;-797,57701042;-568,707823794667;-740,201973573333;-191,607914133333;-54;-84,37593973;-298,642606368667;-84,37593973
-379,042606366667;-358,2;-339,176652886667;-495,223742346667;-271,4;-1336,65485166667;-1881,12151833333;-312,7681316;-241,63932928;-1733,06838186667;-323,5521974;-1102,59906927333;-345;-92,37593973;-171,423742394;-312,290409066667;-52,2666666666667;-173,909273049333;-84,37593973;-140,842606382667
-205,811644536;-402,337411093333;-753,8620296;-1569,44724306667;-105,466666666667;-440,472538464667;-1421,588185;-284,266666666667;-275,8237424;-1355,635987;-323,5521974;-214,3759397;-911,066666666667;-613,17593976;-1795,82374208;-277,8237424;-185,666666666667;-442,826778166667;-227,466107395333;-506,44462132
-148,152997973333;-217,467515193333;-159,4559397;-1919,13333333333;-268;-85,007222196;-1270,16950073333;-332,333333333333;-317,157075733333;-1616,155987;-335,018864066667;-319,242606366667;-354,866666666667;-1040,12683765333;-1819,82374208;-156,157075723333;-144,333333333333;-188,885530716667;-1324,48553049333;-443,031415146667
-337,490409066667;-214,7759397;-280,949273033333;-298,4;-432;-205,730409066667;-1686,15370846667;-463,733333333333;-658,690409013333;-1210,72034085333;-177,64175792;-445,3759397;-345,2;-1352,0609622;-277,757075733333;-52,82374237;-764,066666666667;-89,3452377133333;-1396,552197;-260,666666666667
-305,490409066667;-212,3759397;-359,5759397;-148,733333333333;-343;-217,990418293333;-1652,32948542667;-501,721582826667;-492,69040904;-546,564035413333;-90,3333333333333;-1327,24245238667;-299,031415146667;-1454,31032673333;-447,142830293333;-142,529496954;-159,115384213333;-222,986666666667;-817,341247466667;-300,666666666667
-295,490409066667;-282,313109446667;-691,867515113333;-254,8;-437;-209,885530733333;-671,3356756;-434,490409066667;-483,317746453333;-564,521023566667;-162,666666666667;-1888,2;-232,823742392;-1425,36932033333;-400,773333333333;-263,333333333333;-205,818863993333;-166,333333333333;-65,4904090386667;-289,4
-367,8237424;-593,418864066667;-443,00407776;-315,72949696;-277,466666666667;-295,885530733333;-701,762342266667;-385,957075733333;-392,013333333333;-327,285530733333;-49;-129,666666666667;-66,8904090366667;-407,94619132;-185,466666666667;-398,882494933333;-409,218863986667;-391;-185,157075723333;-299,666666666667
-226,243165653333;-506,5521974;-300,448717573333;-373,090409066667;-755,101464826667;-210,799440726667;-613,0956756;-426,3759397;-577,55043948;-206,858193293333;-67,93131841;-49;-2476,09040866667;-318,557075706667;-250;-328,8237424;-361,5521974;-418,333333333333;-439,2237424;-519
-309,851079786667;-374,62087896;-318,885530733333;-348,757075733333;-917,61886396;-212,3759397;-539,401671546666;-433,866107393333;-568,3521974;-296,939126546667;-186,37186201;-107,666666666667;-323,690409066667;-602,757075653333;-301,152997973333;-215,157075733333;-336,5521974;-209,643772813333;-215,157075733333;-262
-442,8237424;-362;-559,125530733333;-333,8237424;-383,218864066667;-970,109273113333;-571,942311853333;-861,55219732;-637,218864066667;-374,490409066667;-1995,70927331333;-1434,33333333333;-425,396163626667;-390,396163626667;-415,8237424;-653,568980152;-371,31043948;-166,3521974;-332,972662613333;-245,333333333333
-300,357075733333;-895,066666666667;-536,845530733334;-333,8237424;-386,218864066667;-496,490409066667;-715,900553933333;-516,018864066667;-861,952197346667;-1480,82374221333;-1200,375939866;-1299,45107965333;-362,724358786667;-348,533333333333;-596,490409066667;-84,37593973;-167,2;-212,1521974;-259,866666666667;-254
-931,290408986667;-541,2;-417,218864066667;-515,925660586667;-390,05769212;-485,490409066667;-779,033887266667;-409,885530733333;-540,175091226667;-2396,35707541333;-203,939126550667;-296,490409066667;-437,218864066667;-289;-620,27245988;-262,5521974;-137,8;-802,61886396;-41;-195,333333333333
-490,157075733333;-619,933333333333;-750,443772813333;-605;-241;-414,760912106667;-801,033887266666;-418,338278093333;-354,733333333333;-372,36474848;-149,143742378;-271,1437424;-245,909273033333;-187,827838613333;-382,3759397;-279,615027653333;-554,333333333333;-497,218864066667;-154,666666666667;-471,666666666667
-401,291276066667;-946,066666666667;-261,466666666667;-539,62087896;-291,666666666667;-382,8237424;-506,90853936;-500,670744426667;-371;-370;-112,157075717333;-192,8237424;-140,775939718;-194,418864063333;-336,340446886667;-218,709273037333;-442,6;-325,827838613333;-219,493333333333;-440,333333333333
-558,5521974;-391,827838613333;-708,982050853333;-548,48960844;-475,16;-323,8237424;-333,266666666667;-463,490409066667;-1717,46666666667;-811,133333333333;-458,443165653333;-336,882494933333;-165,709273043333;-509,685530623333;-338,218864066667;-1400,34810094067;-355;-73,2666666666667;-808,506666666667;-606,866666666667
-428,3521974;-406,5521974;-863,08553068;-812,109273093333;-365,906666666667;-315,157075733333;-309,264651773333;-589,157075733333;-3468,58753613333;-463,2237424;-2496,8;-379,24175792;-153,327222214;-513,571862053333;-454,07362632;-2551,823742;-316,333333333333;-57;-363,8237424;-310,071611426667
-337,218864066667;-979,152197293334;-510,462029706667;-457,042606366667;-396;-758,690409013333;-411,01119124;-453,490409066667;-4304,77594;-365,593888886667;-612,133333333333;-406,462029706667;-221,792327253333;-2866,63564693333;-341,266666666667;-2633,39616346667;-178,533333333333;-142,533333333333;-199,157075733333;-358,885530733333
-435,3521974;-619,618864066667;-573,3759397;-1118,77593978;-421,352997973333;-2879,67074413333;-402,3759397;-501,123645653334;-2670,37594;-336,842606366667;-284,666666666667;-928,842606426667;-284,666666666667;-1543,49040866667;-456,62087896;-2751,45491613333;-742,078570973334;-427,333333333333;-1860,4904088;-997,952197293333
-313,885530733333;-466,218864066667;-383,042606366667;-617,777954653333;-906,89040896;-399,24689606;-314,3759397;-417,91694586;-1821,57593988;-369,909273033333;-456,46465172;-418,842606366667;-187,827838613333;-2930,95707533333;-811,885530653333;-874,223742293333;-347,5521974;-468,333333333333;-2834,1341816;-738,5521974
-329,182050906667;-264,517399133333;-523,56403532;-431,63932928;-513,157075733333;-416,109273033333;-478,428687086667;-418,709273033333;-548,3759397;-428,991526626667;-590,352197346667;-536,562606366667;-237,885530733333;-3843,35707533333;-814,144524633333;-137,777954661333;-327,5521974;-298,333333333333;-2823,05435713333;-471,885530733333
-552;-269,24689606;-512,757075706667;-273,266666666667;-513,157075733333;-535,3759397;-928,22374232;-1649,04260652667;-532,899797313334;-666,99378022;-384,5521974;-251,357075733333;-416,685530733333;-2004,15707546667;-482,3759397;-135,309273049333;-366,921023546667;-295,333333333333;-3163,352197;-278,154212293333
-400;-297,3759397;-418,759851653333;-241;-440,357075733333;-552,309273033333;-2661,63932906667;-2881,04260666667;-531,2;-1229,23564680667;-371,571862013333;-325,606839973333;-986,121893586667;-512,10599592;-1999,37321896;-245,3759397;-241,042606366667;-143,161171946667;-1741,28553049333;-201
-475,666666666667;-481,309273033333;-426,5521974;-465,066666666667;-408,29424544;-767,709273033333;-1809,70599592;-1785,43766144;-293;-623,3759397;-1674,24260666667;-1432,32151833333;-1592,65485166667;-2460,75707533333;-1709,05485166667;-422,709273033333;-225,44462132;-244,313109446667;-151,344524573333;-1572,46666666667
-496,333333333333;-737,509273033333;-527,885530733333;-578,066666666667;-361,133333333333;-564,831569026667;-968,82374232;-1201,70927313333;-249;-536,242606366667;-1358,3759399;-1651,36060586667;-1683,53946686667;-2525,93912678;-1683,47043826667;-427,91694586;-327,042606366667;-490,3759397;-636,325207326667;-1838,3104394
-319,91043948;-453,677857906667;-393,5521974;-529,266666666667;-435,3411415;-505,788249493333;-357,6237424;-796,391526666667;-414,6745808;-548,3759397;-540,709273033334;-1742,3841068;-1630,77426553333;-2854,37594;-1306,11892332;-473,16524968;-423,3759397;-427,309273033334;-345,36898006;-687,885530733334
-425,12485996;-378,827838613333;-391,540292986667;-404,448717573333;-605,7759397;-505,24462132;-503,8237424;-533,01119124;-516,44462132;-610,3759397;-535,909273033334;-1267,47863502667;-1706,32151833333;-1344,97593982;-475,7759397;-256,798833573333;-1957,19944090667;-289,042606366667;-468,709273033333;-920,81886396
-436,709273033333;-393,5521974;-555,941247466667;-406,5521974;-456,042606366667;-416,842606366667;-1036,89040896;-664,709273033333;-620,709273033333;-678,029273113333;-1028,44260644667;-547,939126546667;-1667,72151833333;-557,25435688;-1094,68143450667;-311,842606366667;-3002,24260666667;-280,54810114;-2439,39944085333;-272,5521974
-318,042606366667;-326,877857906667;-525,14810116;-427,218864066667;-550,042606366667;-1335,05593982;-559,8237424;-700,3759397;-1045,87253844667;-758,89919014;-1057,77593978;-524,442606366667;-1821,39585378;-412;-951,557075653333;-529,6959397;-2904,37594;-386,8237424;-2943,552197;-318,66454578
-452,3759397;-687,042606366667;-960,17593976;-486,383612526667;-490,999440726667;-861,829273113333;-1290,00579329333;-518,54810114;-1776,388185;-965,241044806667;-615,924044733333;-525,1759397;-576,709273033334;-393,5491616;-545,157075733333;-595,3759397;-2872,823742;-544,09318498;-2893,67161113333;-434,96202042
-355,511895126667;-629,709273033333;-566,029273033333;-542,502313393333;-379,611644573333;-535,3759397;-550,042606366667;-535,3759397;-1648,2783526;-535,3759397;-1149,239418;-662,042606366667;-621,697368706667;-574,339126546667;-617,490409066667;-554,826778166667;-2184,4904088;-676,709273033333;-3037,21886366667;-740,042606366667
-279,866666666667;-403,27245988;-405,3759397;-893,442606446666;-504,697368706667;-1066,33912662667;-535,3759397;-535,3759397;-1657,92151833333;-535,3759397;-1574,85275133333;-621,709273033333;-549,984914293333;-1011,50927311333;-502,247243413333;-472,432022306667;-566,52485996;-508,709273033334;-598,952197373334;-559,3759397
-231;-172,247243413333;-318,587690213333;-84,37593973;-957,17593976;-1036,89040896;-535,3759397;-682,442606366667;-1665,988185;-535,3759397;-937,519418;-610,909273033333;-645,3759397;-630,709273033333;-2529,38441293333;-268,957075733333;-995,61886396;-381,1759397;-519,058193293334;-405,3759397
-91,6666666666667;-162;-282,47362632;-84,37593973;-457,042606366667;-511,157075733333;-535,3759397;-1079,17593976;-843,070089386667;-635,3759397;-987,906084666667;-535,3759397;-535,3759397;-1489,37593982;-2787,43246013333;-757,490408986667;-300,250279193333;-396,521023546667;-557,709273033333;-360,313109446667
-123,666666666667;-149;-123,666666666667;-160,736610487333;-369,556275086667;-655,157075733333;-650,042606366667;-649,042606366667;-685,709273033333;-717,088394113334;-1153,439418;-535,3759397;-535,3759397;-535,3759397;-579,5359397;-538,490409066667;-730,472459893333;-418,977106146667;-409,96202042;-335,9411415
-196;-386;-196;-309,954212293333;-113,885530696667;-660,525207266667;-715,042606366667;-535,3759397;-531,16898006;-533,27245988;-1647,58608466667;-560,442606366667;-576,709273033334;-576,951302026667;-576,709273033334;-562,628687086667;-425,490409066667;-635,218864066667;-438,490409066667;-1116,77593978
-51,3333333333333;-114,666666666667;-54;-228,666666666667;-66,3333333333333;-470,309273033334;-399,46550024;-779,82495668;-947,423742293333;-535,3759397;-1119,58608466667;-671,042606366667;-897,2959398;-1018,09264008;-649,042606366667;-493,709273033334;-470,8237424;-519,885530733334;-424,4237424;-645,709273033333
-245,333333333333;-41;-650,733333333333;-59,6666666666667;-231;-290,01119124;-533,40624658;-734,133333333333;-260,8237424;-462,3759397;-1009,31150386667;-645,3759397;-3110,69594;-924,276811553333;-454,442606366667;-235,67378022;-380,157075733333;-234,885530733333;-132,157075717333;-246,709273033333
-314;-41;-231;-41;-104,333333333333;-236,685530733333;-292,309273073333;-265,333333333333;-101,909832316;-91,2953537693334;-839,890730913333;-533,250279193333;-1567,42294186667;-869,876811633333;-506,62087896;-88,68553069;-306,396163626667;-72,55219735;-232,576498986667;-202,222941753333
-162;-41;-117;-41;-154,666666666667;-262,24175792;-114,375939724;-255,333333333333;-178,333333333333;-201,121582826667;-799,922563193333;-535,3759397;-1052,16813133333;-880,276811633333;-428,05769212;-135,8855307;-78,2;-51,5173991166667;-91,6666666666667;-98,50842456
-306,666666666667;-299,666666666667;-185,666666666667;-185,666666666667;-175,333333333333;-285,666666666667;-243,709273033333;-283,666666666667;-162,666666666667;-184,666666666667;-581,62374232;-300,177954653333;-49;-696,5434783;-215,5521974;-231;-41,8666666666667;-180,333333333333;-41;-66,3333333333333
-265,333333333333;-309;-144,333333333333;-334,333333333333;-41;-284,666666666667;-213,375939708;-170;-49;-49;-124,890409046667;-223,157075733333;-90,3333333333333;-673,3434783;-196,81886406;-180;-154,666666666667;-294;-154,666666666667;-344,666666666667
-187,333333333333;-41;-41;-129,666666666667;-155;-171;-71,6112972173334;-113,533333333333;-49;-49;-284,490409066667;-376,157075733333;-199,333333333333;-689,210144966667;-194,218864053333;-202;-226;-194;-175,333333333333;-305,333333333333
-247,133333333333;-41;-142,333333333333;-41;-205,666666666667;-146,6;-49;-93;-49;-49;-75,4904090406667;-238,91391008;-151,666666666667;-645,676811633333;-120,287545606667;-41;-231;-41;-167,666666666667;-41
-104,333333333333;-41;-218,333333333333;-41;-61,6666666666667;-63,6666666666667;-49;-144,333333333333;-159;-115;-59,2472433873333;-105,466666666667;-49;-490,210144966667;-129,666666666667;-41;-79;-41;-193;-41
-92,6666666666667;-105,333333333333;-92,6666666666667;-92,6666666666667;-196;-159;-129,666666666667;-90,3333333333333;-119,666666666667;-163,666666666667;-49;-49;-49;-237,78695654;-49;-193;-41;-79;-41;-41
-196;-386;-196;-284,666666666667;-113,333333333333;-105;-149;-162,666666666667;-162,666666666667;-162,666666666667;-49;-49;-49;-49;-49;-188,333333333333;-61,6666666666667;-251,666666666667;-61,6666666666667;-175,666666666667
-82,3333333333333;-158,333333333333;-82,3333333333333;-272,333333333333;-53,6666666666667;-162,666666666667;-162,666666666667;-49;-49;-49;-163,666666666667;-119,666666666667;-90,3333333333333;-90,3333333333333;-90,3333333333333;-196;-196;-246,666666666667;-196;-360,666666666667
-155;-41;-41;-41;-231;-49;-49;-49;-49;-49;-228,666666666667;-272,666666666667;-258;-214;-170;-113,333333333333;-252,666666666667;-113,333333333333;-138,666666666667;-113,333333333333
-205,666666666667;-41;-231;-41;-117;-49;-49;-151,666666666667;-107,666666666667;-63,6666666666667;-49;-49;-93;-137;-159;-41;-180,333333333333;-41;-231;-41
-41;-41;-129,666666666667;-41;-123,666666666667;-130,333333333333;-480,8;-85,6666666666667;-129,666666666667;-159;-49;-49;-49;-49;-71;-91,6666666666667;-41;-41;-104,333333333333;-41
-154,666666666667;-256;-154,666666666667;-154,666666666667;-196;-115;-159;-90,3333333333333;-90,3333333333333;-105;-49;-49;-49;-49;-49;-231;-41;-167,666666666667;-41;-53,6666666666667
-175,333333333333;-352,666666666667;-175,333333333333;-352,666666666667;-51,3333333333333;-90,3333333333333;-90,3333333333333;-162,666666666667;-162,666666666667;-162,666666666667;-71;-49;-49;-49;-49;-161,666666666667;-123,666666666667;-275,666666666667;-123,666666666667;-313,666666666667
-53,6666666666667;-41;-41;-142,333333333333;-142,333333333333;-162,666666666667;-162,666666666667;-49;-49;-49;-200,333333333333;-178,333333333333;-134,333333333333;-90,3333333333333;-90,3333333333333;-196;-234;-196;-196;-272
-231;-41;-129,666666666667;-41;-218,333333333333;-49;-49;-100,333333333333;-56,3333333333333;-49;-170;-214;-258;-272,666666666667;-228,666666666667;-51,3333333333333;-241,333333333333;-51,3333333333333;-165,333333333333;-51,3333333333333
-117;-41;-231;-41;-41;-71;-49;-137;-159;-122,333333333333;-49;-49;-49;-78,3333333333333;-122,333333333333;-41;-91,6666666666667;-41;-205,666666666667;-41
-61,6666666666667;-61,6666666666667;-61,6666666666667;-61,6666666666667;-185,666666666667;-159;-137;-49;-71;-115;-49;-49;-49;-49;-49;-180,333333333333;-41;-66,3333333333333;-41;-41
-196;-386;-196;-272;-144,333333333333;-56,3333333333333;-100,333333333333;-90,3333333333333;-90,3333333333333;-90,3333333333333;-49;-49;-49;-49;-49;-180,333333333333;-41;-231;-41;-142,333333333333
-113,333333333333;-202;-113,333333333333;-303,333333333333;-41;-90,3333333333333;-90,3333333333333;-162,666666666667;-162,666666666667;-162,666666666667;-129,666666666667;-85,6666666666667;-49;-49;-49;-185,666666666667;-185,666666666667;-249;-185,666666666667;-363
-142,333333333333;-41;-41;-53,6666666666667;-231;-162,666666666667;-162,666666666667;-49;-49;-49;-149;-193;-193;-149;-105;-144,333333333333;-271;-144,333333333333;-157;-144,333333333333
-218,333333333333;-41;-218,333333333333;-41;-129,666666666667;-49;-49;-159;-115;-71;-162,666666666667;-162,666666666667;-199,333333333333;-243,333333333333;-272,666666666667;-41;-193;-41;-231;-41
-41;-41;-142,333333333333;-41;-92,6666666666667;-129,666666666667;-85,6666666666667;-78,3333333333333;-122,333333333333;-159;-49;-49;-49;-49;-63,6666666666667;-79;-41;-41;-117;-41
-123,666666666667;-212,333333333333;-123,666666666667;-123,666666666667;-196;-107,666666666667;-151,666666666667;-49;-49;-56,3333333333333;-49;-49;-49;-49;-49;-231;-41;-155;-41;-41
-196;-386;-196;-360,666666666667;-82,3333333333333;-49;-49;-90,3333333333333;-90,3333333333333;-90,3333333333333;-78,3333333333333;-49;-49;-49;-49;-143,333333333333;-92,6666666666667;-257,333333333333;-92,6666666666667;-282,666666666667
-51,3333333333333;-51,3333333333333;-51,3333333333333;-165,333333333333;-129,666666666667;-90,3333333333333;-90,3333333333333;-162,666666666667;-162,666666666667;-162,666666666667;-159;-144,333333333333;-100,333333333333;-56,3333333333333;-49;-196;-221,333333333333;-196;-196;-284,666666666667
-231;-41;-117;-41;-231;-162,666666666667;-162,666666666667;-107,666666666667;-63,6666666666667;-49;-90,3333333333333;-134,333333333333;-178,333333333333;-200,333333333333;-163,666666666667;-82,3333333333333;-272,333333333333;-82,3333333333333;-183,666666666667;-82,3333333333333
-129,666666666667;-41;-231;-41;-41;-78,3333333333333;-49;-129,666666666667;-159;-129,666666666667;-162,666666666667;-162,666666666667;-162,666666666667;-184,666666666667;-228,666666666667;-41;-104,333333333333;-41;-218,333333333333;-41
-41;-41;-53,6666666666667;-41;-154,666666666667;-159;-144,333333333333;-49;-63,6666666666667;-107,666666666667;-49;-49;-49;-49;-49;-167,666666666667;-41;-53,6666666666667;-41;-41
-185,666666666667;-371;-186,533333333333;-249;-175,333333333333;-49;-93;-49;-49;-49;-49;-49;-49;-49;-49;-193;-41;-231;-41;-129,666666666667
-144,333333333333;-315;-168;-369;-41;-102,533333333333;-448,8;-90,3333333333333;-90,3333333333333;-90,3333333333333;-137;-93;-49;-49;-49;-154,666666666667;-154,666666666667;-230,666666666667;-154,666666666667;-344,666666666667
-185,666666666667;-141,4;-128,666666666667;-178,333333333333;-234,333333333333;-294;-91,2;-204,666666666667;-234,666666666667;-162,666666666667;-100,333333333333;-144,333333333333;-159;-115;-71;-175,333333333333;-289,333333333333;-175,333333333333;-175,333333333333;-175,333333333333
-392,466666666667;-629,8;-373,333333333333;-214,333333333333;-233;-409;-189;-172,333333333333;-162,333333333333;-89,6;-90,3333333333333;-90,3333333333333;-119,666666666667;-163,666666666667;-200,333333333333;-41;-205,666666666667;-41;-231;-41
-216,666666666667;-389,370146493333;-362,666666666667;-241;-192,333333333333;-311,333333333333;-119,333333333333;-71;-115;-182,666666666667;-186,666666666667;-192;-162,666666666667;-162,666666666667;-285,466666666667;-66,3333333333333;-41;-41;-129,666666666667;-41,8666666666667
-305,666666666667;-813,018863986667;-304,8;-380,986666666667;-374,666666666667;-221,333333333333;-157,333333333333;-89;-83,6666666666667;-163,333333333333;-75,6666666666667;-89;-49;-49;-166,666666666667;-279,666666666667;-75,6666666666667;-142,333333333333;-41;-54
-402,933333333333;-763,81886404;-409;-548;-361,733333333333;-81,2666666666667;-62;-203,666666666667;-687,4;-243,333333333333;-85,6666666666667;-59,6666666666667;-73,2;-49;-145,333333333333;-218;-141,666666666667;-239;-61,6666666666667;-260
-282,333333333333;-339,5521974;-295,333333333333;-942,066666666667;-438;-49;-54,2;-290,333333333333;-1434,33333333333;-303,333333333333;-151,666666666667;-191,666666666667;-228,666666666667;-63,6666666666667;-141,666666666667;-267,666666666667;-288,666666666667;-292,8;-206,247243413333;-350,333333333333
-427,866666666667;-280,3521974;-296;-657;-1485,33333333333;-92,0666666666667;-90,3333333333333;-428,666666666667;-1214;-375,666666666667;-49;-162,066666666667;-250,666666666667;-159;-129,666666666667;-129;-500,6;-239,533333333333;-213,823742398;-155,666666666667
-355,333333333333;-276,885530733333;-404;-1489;-1708;-236,333333333333;-181,333333333333;-322,333333333333;-324,333333333333;-342,2;-90,3333333333333;-200;-211,333333333333;-105;-149;-176;-495,133333333333;-178,152997973333;-242,8237424;-43,6
-216,666666666667;-238,977106146667;-239,333333333333;-3688,66666666667;-448,87362632;-236,666666666667;-2348,13333333333;-249;-245,782050906667;-300,333333333333;-562,466666666667;-293,666666666667;-290,6;-172,2;-219,6;-554,8;-215;-186,8237424;-452,623742296;-41
-351,866666666667;-492,333333333333;-348,40494476;-2910,4;-473,418864066667;-589,8;-1186,6;-1422,33333333333;-240,5521974;-255,933333333333;-51,6666666666667;-180;-131,087545606667;-62;-171;-205,666666666667;-754,377106146667;-376,8237424;-186,090409012;-117
-469,333333333333;-462,333333333333;-423,885530733333;-3077,33333333333;-300,140446886667;-222;-187,666666666667;-2075,66666666667;-240,5521974;-256,666666666667;-1419,30842437333;-231,333333333333;-500,685530616667;-62;-594,47479668;-139,103479826667;-329,218864066667;-285,557075733333;-126,031415140667;-313,666666666667
