Winter1jan,Winter2jan,Winter3Jan,Winter4Jan,Winter5Dec,Winter6jan,Winter7jan,Winter8Dec,Winter9Dec,Winter10Dec,Summer1Jul,Summer2Jul,Summer3Jul,Summer4Jul,Summer5Ag,Summer6Jul,Summer7Jul,Summer8Jul,Summer9Jul,Summer10Ag
-51.33333333,-114.6666667,-54,-228.6666667,-66.33333333,-470.309273,-399.4655002,-779.8249567,-947.4237423,-535.3759397,-1119.586085,-671.0426064,-897.2959398,-1018.09264,-649.0426064,-493.709273,-470.8237424,-519.8855307,-424.4237424,-645.709273
-245.3333333,-41,-650.7333333,-59.66666667,-231,-290.0111912,-533.4062466,-734.1333333,-260.8237424,-462.3759397,-1009.311504,-645.3759397,-3110.69594,-924.2768116,-454.4426064,-235.6737802,-380.1570757,-234.8855307,-132.1570757,-246.709273
-314,-41,-231,-41,-104.3333333,-236.6855307,-292.3092731,-265.3333333,-101.9098323,-91.29535377,-839.8907309,-533.2502792,-1567.422942,-869.8768116,-506.620879,-88.68553069,-306.3961636,-72.55219735,-232.576499,-202.2229418
-162,-41,-117,-41,-154.6666667,-262.2417579,-114.3759397,-255.3333333,-178.3333333,-201.1215828,-799.9225632,-535.3759397,-1052.168131,-880.2768116,-428.0576921,-135.8855307,-78.2,-51.51739912,-91.66666667,-98.50842456
-306.6666667,-299.6666667,-185.6666667,-185.6666667,-175.3333333,-285.6666667,-243.709273,-283.6666667,-162.6666667,-184.6666667,-581.6237423,-300.1779547,-49,-696.5434783,-215.5521974,-231,-41.86666667,-180.3333333,-41,-66.33333333
-265.3333333,-309,-144.3333333,-334.3333333,-41,-284.6666667,-213.3759397,-170,-49,-49,-124.890409,-223.1570757,-90.33333333,-673.3434783,-196.8188641,-180,-154.6666667,-294,-154.6666667,-344.6666667
-187.3333333,-41,-41,-129.6666667,-155,-171,-71.61129722,-113.5333333,-49,-49,-284.4904091,-376.1570757,-199.3333333,-689.210145,-194.2188641,-202,-226,-194,-175.3333333,-305.3333333
-247.1333333,-41,-142.3333333,-41,-205.6666667,-146.6,-49,-93,-49,-49,-75.49040904,-238.9139101,-151.6666667,-645.6768116,-120.2875456,-41,-231,-41,-167.6666667,-41
-104.3333333,-41,-218.3333333,-41,-61.66666667,-63.66666667,-49,-144.3333333,-159,-115,-59.24724339,-105.4666667,-49,-490.210145,-129.6666667,-41,-79,-41,-193,-41
-92.66666667,-105.3333333,-92.66666667,-92.66666667,-196,-159,-129.6666667,-90.33333333,-119.6666667,-163.6666667,-49,-49,-49,-237.7869565,-49,-193,-41,-79,-41,-41
-196,-386,-196,-284.6666667,-113.3333333,-105,-149,-162.6666667,-162.6666667,-162.6666667,-49,-49,-49,-49,-49,-188.3333333,-61.66666667,-251.6666667,-61.66666667,-175.6666667
-82.33333333,-158.3333333,-82.33333333,-272.3333333,-53.66666667,-162.6666667,-162.6666667,-49,-49,-49,-163.6666667,-119.6666667,-90.33333333,-90.33333333,-90.33333333,-196,-196,-246.6666667,-196,-360.6666667
-155,-41,-41,-41,-231,-49,-49,-49,-49,-49,-228.6666667,-272.6666667,-258,-214,-170,-113.3333333,-252.6666667,-113.3333333,-138.6666667,-113.3333333
-205.6666667,-41,-231,-41,-117,-49,-49,-151.6666667,-107.6666667,-63.66666667,-49,-49,-93,-137,-159,-41,-180.3333333,-41,-231,-41
-41,-41,-129.6666667,-41,-123.6666667,-130.3333333,-480.8,-85.66666667,-129.6666667,-159,-49,-49,-49,-49,-71,-91.66666667,-41,-41,-104.3333333,-41
-154.6666667,-256,-154.6666667,-154.6666667,-196,-115,-159,-90.33333333,-90.33333333,-105,-49,-49,-49,-49,-49,-231,-41,-167.6666667,-41,-53.66666667
-175.3333333,-352.6666667,-175.3333333,-352.6666667,-51.33333333,-90.33333333,-90.33333333,-162.6666667,-162.6666667,-162.6666667,-71,-49,-49,-49,-49,-161.6666667,-123.6666667,-275.6666667,-123.6666667,-313.6666667
-53.66666667,-41,-41,-142.3333333,-142.3333333,-162.6666667,-162.6666667,-49,-49,-49,-200.3333333,-178.3333333,-134.3333333,-90.33333333,-90.33333333,-196,-234,-196,-196,-272
-231,-41,-129.6666667,-41,-218.3333333,-49,-49,-100.3333333,-56.33333333,-49,-170,-214,-258,-272.6666667,-228.6666667,-51.33333333,-241.3333333,-51.33333333,-165.3333333,-51.33333333
-117,-41,-231,-41,-41,-71,-49,-137,-159,-122.3333333,-49,-49,-49,-78.33333333,-122.3333333,-41,-91.66666667,-41,-205.6666667,-41
-61.66666667,-61.66666667,-61.66666667,-61.66666667,-185.6666667,-159,-137,-49,-71,-115,-49,-49,-49,-49,-49,-180.3333333,-41,-66.33333333,-41,-41
-196,-386,-196,-272,-144.3333333,-56.33333333,-100.3333333,-90.33333333,-90.33333333,-90.33333333,-49,-49,-49,-49,-49,-180.3333333,-41,-231,-41,-142.3333333
-113.3333333,-202,-113.3333333,-303.3333333,-41,-90.33333333,-90.33333333,-162.6666667,-162.6666667,-162.6666667,-129.6666667,-85.66666667,-49,-49,-49,-185.6666667,-185.6666667,-249,-185.6666667,-363
-142.3333333,-41,-41,-53.66666667,-231,-162.6666667,-162.6666667,-49,-49,-49,-149,-193,-193,-149,-105,-144.3333333,-271,-144.3333333,-157,-144.3333333
-218.3333333,-41,-218.3333333,-41,-129.6666667,-49,-49,-159,-115,-71,-162.6666667,-162.6666667,-199.3333333,-243.3333333,-272.6666667,-41,-193,-41,-231,-41
-41,-41,-142.3333333,-41,-92.66666667,-129.6666667,-85.66666667,-78.33333333,-122.3333333,-159,-49,-49,-49,-49,-63.66666667,-79,-41,-41,-117,-41
-123.6666667,-212.3333333,-123.6666667,-123.6666667,-196,-107.6666667,-151.6666667,-49,-49,-56.33333333,-49,-49,-49,-49,-49,-231,-41,-155,-41,-41
-196,-386,-196,-360.6666667,-82.33333333,-49,-49,-90.33333333,-90.33333333,-90.33333333,-78.33333333,-49,-49,-49,-49,-143.3333333,-92.66666667,-257.3333333,-92.66666667,-282.6666667
-51.33333333,-51.33333333,-51.33333333,-165.3333333,-129.6666667,-90.33333333,-90.33333333,-162.6666667,-162.6666667,-162.6666667,-159,-144.3333333,-100.3333333,-56.33333333,-49,-196,-221.3333333,-196,-196,-284.6666667
-231,-41,-117,-41,-231,-162.6666667,-162.6666667,-107.6666667,-63.66666667,-49,-90.33333333,-134.3333333,-178.3333333,-200.3333333,-163.6666667,-82.33333333,-272.3333333,-82.33333333,-183.6666667,-82.33333333
-129.6666667,-41,-231,-41,-41,-78.33333333,-49,-129.6666667,-159,-129.6666667,-162.6666667,-162.6666667,-162.6666667,-184.6666667,-228.6666667,-41,-104.3333333,-41,-218.3333333,-41
-41,-41,-53.66666667,-41,-154.6666667,-159,-144.3333333,-49,-63.66666667,-107.6666667,-49,-49,-49,-49,-49,-167.6666667,-41,-53.66666667,-41,-41
-185.6666667,-371,-186.5333333,-249,-175.3333333,-49,-93,-49,-49,-49,-49,-49,-49,-49,-49,-193,-41,-231,-41,-129.6666667
-144.3333333,-315,-168,-369,-41,-102.5333333,-448.8,-90.33333333,-90.33333333,-90.33333333,-137,-93,-49,-49,-49,-154.6666667,-154.6666667,-230.6666667,-154.6666667,-344.6666667
-185.6666667,-141.4,-128.6666667,-178.3333333,-234.3333333,-294,-91.2,-204.6666667,-234.6666667,-162.6666667,-100.3333333,-144.3333333,-159,-115,-71,-175.3333333,-289.3333333,-175.3333333,-175.3333333,-175.3333333
-392.4666667,-629.8,-373.3333333,-214.3333333,-233,-409,-189,-172.3333333,-162.3333333,-89.6,-90.33333333,-90.33333333,-119.6666667,-163.6666667,-200.3333333,-41,-205.6666667,-41,-231,-41
-216.6666667,-389.3701465,-362.6666667,-241,-192.3333333,-311.3333333,-119.3333333,-71,-115,-182.6666667,-186.6666667,-192,-162.6666667,-162.6666667,-285.4666667,-66.33333333,-41,-41,-129.6666667,-41.86666667
-305.6666667,-813.018864,-304.8,-380.9866667,-374.6666667,-221.3333333,-157.3333333,-89,-83.66666667,-163.3333333,-75.66666667,-89,-49,-49,-166.6666667,-279.6666667,-75.66666667,-142.3333333,-41,-54
-402.9333333,-763.818864,-409,-548,-361.7333333,-81.26666667,-62,-203.6666667,-687.4,-243.3333333,-85.66666667,-59.66666667,-73.2,-49,-145.3333333,-218,-141.6666667,-239,-61.66666667,-260
-282.3333333,-339.5521974,-295.3333333,-942.0666667,-438,-49,-54.2,-290.3333333,-1434.333333,-303.3333333,-151.6666667,-191.6666667,-228.6666667,-63.66666667,-141.6666667,-267.6666667,-288.6666667,-292.8,-206.2472434,-350.3333333
-427.8666667,-280.3521974,-296,-657,-1485.333333,-92.06666667,-90.33333333,-428.6666667,-1214,-375.6666667,-49,-162.0666667,-250.6666667,-159,-129.6666667,-129,-500.6,-239.5333333,-213.8237424,-155.6666667
-355.3333333,-276.8855307,-404,-1489,-1708,-236.3333333,-181.3333333,-322.3333333,-324.3333333,-342.2,-90.33333333,-200,-211.3333333,-105,-149,-176,-495.1333333,-178.152998,-242.8237424,-43.6
-216.6666667,-238.9771061,-239.3333333,-3688.666667,-448.8736263,-236.6666667,-2348.133333,-249,-245.7820509,-300.3333333,-562.4666667,-293.6666667,-290.6,-172.2,-219.6,-554.8,-215,-186.8237424,-452.6237423,-41
-351.8666667,-492.3333333,-348.4049448,-2910.4,-473.4188641,-589.8,-1186.6,-1422.333333,-240.5521974,-255.9333333,-51.66666667,-180,-131.0875456,-62,-171,-205.6666667,-754.3771061,-376.8237424,-186.090409,-117
-469.3333333,-462.3333333,-423.8855307,-3077.333333,-300.1404469,-222,-187.6666667,-2075.666667,-240.5521974,-256.6666667,-1419.308424,-231.3333333,-500.6855306,-62,-594.4747967,-139.1034798,-329.2188641,-285.5570757,-126.0314151,-313.6666667
-411,-207.9333333,-785.8855306,-2879.32,-530.0426064,-223.4237424,-139.6666667,-297.5333333,-241.8855307,-263.3333333,-3483.08553,-174.9333333,-203.5521974,-722.4628301,-645.8880029,-278.8188641,-468.2188641,-620.6237423,-206.4,-208.6666667
-515.4666667,-201.7882495,-468.9521974,-1008.72,-479.3759397,-262.1570757,-170.3333333,-554.6666667,-363.5979851,-1645.533333,-1548.952197,-62,-103.418864,-1642.223742,-728.919418,-125.2188641,-689.1521973,-641.6824948,-241.6666667,-75.2
-347.6666667,-224.0904091,-343.8855307,-756.8666667,-361.1689801,-431.5570757,-270,-332.3333333,-227.6,-2446.666667,-134.8855307,-103.3333333,-121.8855307,-1533.490409,-2393.586085,-98.21886402,-82.08553068,-145,-155.3333333,-78
-341.2431657,-366.2904091,-299.2188641,-242.2021688,-478.4904091,-277.8237424,-203.6666667,-291,-238,-495.4,-195.7084246,-175.6666667,-228.2945053,-2871.191874,-1447.986085,-275.5521974,-72.55219735,-633.4666667,-52.26666667,-57.15299797
-458.9570757,-767.5570757,-438.4816943,-967.5092731,-398.2904091,-231.4589939,-111.1333333,-291,-262,-297.32,-106,-602.6,-171,-2976.17594,-892.8915795,-151.1521974,-88.55219737,-335,-41,-230.4904091
-271.6904091,-404.4904091,-369.8426064,-1301.042607,-281.2745808,-222,-142,-271.4666667,-224.6666667,-209,-162.6666667,-2838.6,-237,-683.2661074,-602.9631429,-516.1521973,-2237.552197,-257.7333333,-200.9091192,-323.6237424
-1456.890409,-697.5609121,-435.0426064,-1626.042607,-937.0666667,-203.3333333,-142,-296.6666667,-890.3866667,-266.4666667,-1486.666667,-78.33333333,-244.3333333,-1578.218864,-554.5434783,-2380.152197,-2887.011904,-265.3333333,-264.5759397,-156.1570757
-2455.823742,-282,-2039.318248,-906.9092732,-239.3333333,-1886.933333,-1148.266667,-332.3333333,-3140.266667,-539,-2017.2,-448.8,-171,-887.8581931,-589.1852361,-745.018864,-3041.466667,-174.1333333,-820.4426064,-52.82374237
-2472.357075,-273.9333333,-1208.157076,-407.109273,-254.4,-4748.6,-2477.866667,-176.6666667,-3424.666667,-374,-2544.733333,-90.33333333,-212.3333333,-243.0883941,-485.6116177,-433.2188641,-2786.2,-175,-110.0426064,-95.40724339
-408.4217274,-401,-313.4237424,-488.709273,-359.4666667,-2395.333333,-185,-196.6666667,-2821.733333,-327.3333333,-404.6666667,-164.4,-178.9333333,-307.0078082,-315.2188641,-895.6855307,-41,-352.3333333,-77.39510317,-264.0266667
-399.9131094,-482.6666667,-700.6237423,-695.2816943,-233.6980818,-1438,-107.6666667,-400.4628303,-494.6666667,-409.0666667,-412.3333333,-120.6666667,-63.66666667,-214.3759397,-1640.952197,-341.4716114,-225.9333333,-334.3104395,-135.1153842,-416.6666667
-314.4855307,-201.2666667,-185.7570757,-225.3759397,-353.9570757,-388.4,-207.4666667,-845.6237423,-377,-286.6666667,-300.3333333,-155.2875456,-190.9313184,-254.3759397,-1037.885531,-814.5333333,-551.2,-313.1521974,-230.1521974,-355.3333333
-498.0855307,-174,-312.1570757,-124.3759397,-982.5570756,-198,-2025,-575.1570757,-484.8507325,-326.2646518,-129,-93.55219735,-108.218864,-143.948361,-204.620879,-85,-293.3681316,-126.8855307,-1526.552197,-232.3333333
-322.0576921,-295,-328.2904091,-100.3759397,-344.2237424,-313,-1085.678571,-576.0057932,-546.4855307,-471.1445246,-82.4589939,-93.55219735,-114.548361,-82.12869633,-73.4,-112.3609121,-605.6188639,-85.55219735,-1562.48553,-1189.06283
-320.9333333,-345.6666667,-267.1570757,-103.3272222,-447.4904091,-416.1333333,-650.8855307,-373.92486,-324.0188641,-300.7759397,-112.6744748,-724.8787278,-300.9759397,-133.7092731,-212.3333333,-376.8237424,-72.55219735,-161.5521974,-518.317399,-1519.490409
-466.3333333,-692.1153842,-366.4904091,-608.4040778,-466.5805767,-299.5333333,-443.2188641,-213.5521974,-323.8855307,-373.3759397,-379.3759397,-1332.164442,-451.6426064,-201.7182476,-346.6510798,-275.4904091,-72.55219735,-263.3014649,-175,-204.8237424
-314.6666667,-454.8855307,-295.9412475,-897.1333333,-452.2055307,-354.0354929,-282.0188641,-221.5521974,-258.2417579,-371.2724599,-829.9949875,-1378.097775,-408.709273,-184.4904091,-303.8237424,-300.4904091,-186.2188641,-167.3333333,-287.8,-293.1570757
-388.5706477,-265.1521974,-200,-382.3609121,-444.6321974,-424.7437424,-118.018864,-321.5979851,-285.6666667,-334.8079141,-1341.046937,-1327.819205,-374.030702,-2193.525207,-402.2904091,-323.2605556,-354.7701465,-175.3333333,-359.6666667,-187.1570757
-339.7759397,-262.2855307,-327.8,-219.1570757,-270.5521974,-439.7570757,-107.5313184,-309,-505.52,-487,-1333.164442,-924.7414967,-316.2175437,-760.7092731,-238.8237424,-199.2267782,-148.6393293,-73,-352,-52.82374237
-244.3759397,-353.5521974,-180.4,-203.1570757,-253.2188641,-488.4904091,-365.4933333,-389.2,-393.0666667,-407.0507325,-1276.231109,-171,-299.3521974,-204.995363,-194.8237424,-248.9797761,-52.82374237,-81,-98.6,-45.99520914
-296.0426064,-529.8278386,-276.1208697,-282.6237424,-372.8278386,-1825.490409,-384.6777465,-465,-169,-253.5521974,-1220.945578,-349.4,-1073.001177,-243.8855307,-228.2745808,-274.3759397,-90.15707571,-205.6666667,-52.26666667,-139.3521974
-399.3759397,-619.8,-440.3759397,-492.5481011,-417.2666667,-1458.282495,-243.1570757,-513.5333333,-205.1333333,-266.8855307,-724.9115647,-390.6666667,-1468.831109,-273.72486,-251.9333333,-504.8426064,-153.4904091,-175.6666667,-74.66666667,-489.4346923
-347.0426064,-787.9570757,-474.4426064,-269.0426064,-786.4437728,-399.0079141,-275.1570757,-1123.733333,-238,-291.8188641,-91.33333333,-573.5177464,-1436.854003,-155.1341819,-214,-237.2724599,-375.9570757,-235.0255638,-209,-491.709273
-985.3582899,-321.6446213,-453.7876902,-153.3404469,-411.8855307,-458.1704091,-329.1689801,-701.6666667,-429.9333333,-342.7820509,-100.6464428,-182.8237424,-1033.190994,-516.1640353,-265.3333333,-123.7647485,-357.6079141,-169.709273,-678.1333333,-283.0426064
-690.6237423,-297.3759397,-304.5521974,-155.2188641,-319.1994407,-448.4770757,-383.2426064,-543.5333333,-468.3333333,-391.3333333,-288.6426064,-196.1570757,-687.3570757,-92.37593973,-170,-191.1840658,-66.66666667,-100.0426064,-173.7333333,-205.3759397
-252.8237424,-328.4426064,-204.3452377,-232.5521974,-458.0426064,-331.4904091,-403.3131094,-417.2666667,-631.8119044,-442.8,-348.3759397,-226.2904091,-333.570995,-177.309273,-170,-392.2188641,-69.70842455,-200.709273,-43.10347982,-190.651581
-366.4904091,-588.0426064,-443.6666667,-462.7701465,-611.0426064,-376.5938889,-435.2188641,-340,-523.5521974,-371,-439.709273,-254.4904091,-379.3759397,-224.709273,-211.3333333,-294.8855307,-114.0111912,-297.3759397,-72.55219735,-222.2431657
-387.1570757,-458.3404469,-496.3333333,-571.5521974,-527.8814345,-292.3759397,-604.5811829,-340,-516.0896084,-371,-529.709273,-419.8628303,-529.709273,-321.8855307,-405.7750913,-277.0855307,-209.6426064,-183.2868325,-243.5388641,-2129.666667
-381.1215828,-393.2864852,-387.3333333,-272.5521974,-624.4904091,-286.0699438,-797.6817563,-1011.4,-1258.042606,-378.8,-302.5129556,-244,-317.1521974,-284.4661074,-837.2855306,-264.7521974,-457.0426064,-196,-278.2188641,-1148
-380.3333333,-373.8237424,-556.729497,-272.5521974,-841.5627336,-399.4426064,-756.9434783,-476.9333333,-2101.748101,-494.7882495,-130.2666667,-257.9333333,-145.0855307,-111.3341818,-910.2188639,-81.94497788,-288.3759397,-56.85107977,-272.8855307,-70.73333333
-297.4666667,-373.8237424,-340.3570757,-272.5521974,-406.5521974,-503.5759397,-763.5434783,-826.8576921,-380.2237424,-466.4904091,-97.8,-251,-72.13827806,-113.4426064,-1988.218864,-141.8237424,-162.1290436,-52.82374237,-120.9521974,-230.4188641
-386.1333333,-521.1570757,-275.5938889,-305.8855307,-351.2188641,-883.2147677,-1242.610145,-1052.752197,-412.7321669,-540.3437424,-178.3333333,-271.0942454,-49.86666667,-226.3759397,-220.7979851,-295.8237424,-129.8,-737.890409,-66.62087894,-284.5521974
-530,-664.6904091,-444.5759397,-627.9521974,-325.8855307,-630.4904091,-818.9553826,-407.4188641,-302.2229418,-392.2237424,-323.1215828,-2314.623742,-188.6666667,-262.9797761,-220.2904091,-100.1570757,-281.5866667,-579.290409,-54,-478.7921974
-489.540293,-325.1570757,-369.709273,-954.3268748,-543.018864,-2214.423742,-807.0956756,-2090.27378,-282.2855307,-1874.557075,-2016.090409,-940.6237423,-2487.666667,-823.3521973,-1501.023742,-197.4904091,-383.3333333,-197.4904091,-242.8266667,-415.2988641
-596.5521974,-241,-402.7051953,-287.9037424,-836.4042315,-2599.60373,-807.0956756,-1207.709273,-394.2543569,-2697.490409,-1886.734182,-423.5570757,-2122.533333,-370.1521974,-2424.757075,-165.9615193,-578,-177.6079141,-354.0614649,-846.1820508
-412.5521974,-241,-450.2188641,-830.9486871,-265.8237424,-935.0032771,-888.4956756,-300.1759397,-378.709273,-1010.854916,-206.2426064,-322.0904091,-142,-290.5910255,-1546.823742,-206.5521974,-735.5609121,-81,-211.8855307,-236.2
-282.7994407,-279.3333333,-276.0188641,-405.3759397,-317.4904091,-1100.842606,-994.8839253,-308.4675152,-451.8814345,-540.1882495,-167.0426064,-737.8942454,-97.86666667,-640.6666667,-1188.332273,-383.6464428,-333.8237424,-172,-89.52485994,-311.8267782
-391.2426064,-526.6666667,-354.4217274,-589.3759397,-420.8237424,-503.509273,-1249.66781,-430.9570757,-590.1570757,-542.6953538,-259.52486,-397.16,-639.6666667,-1387.238095,-277.7521974,-772.1759398,-600.3570757,-424,-124.3759397,-481.0426064
-560.3759397,-472.3333333,-439.3759397,-1133.568026,-322.0904091,-653.909273,-617.4904091,-491.8071136,-514.4589939,-570.4559397,-421.995363,-484.2316114,-689.3243588,-1530.812245,-452.2064428,-355.3759397,-652.0237423,-331.6666667,-200.6057932,-570.7759397
-512.9272222,-286.4481104,-318.6426064,-401.7820509,-437.3059959,-1070.925207,-1360.284627,-707.2055307,-556.3333333,-1626.375118,-605.0883941,-425.4661074,-643.8896084,-2151.678912,-660.869273,-522.8585406,-640.8237424,-423.0628303,-352.3411415,-541.709273
-1058.890409,-284.3759397,-584.1759397,-362,-313.0040778,-601.7550608,-1647.654852,-571.4934448,-585.2,-2093.611663,-508.3759397,-500.309273,-505.7759397,-2384.882277,-443.709273,-273.4904091,-500.2472434,-774.9570757,-545.709273,-366.0426064
-362.7882495,-373.109273,-494.3759397,-698.6589938,-341.5570757,-1033.77594,-1760.827273,-535.3759397,-870.9742281,-2059.145492,-599.3626064,-543.0426064,-519.0426064,-2752.77594,-423.5391265,-308.2724599,-322,-298.6237424,-440.0111912,-276.4934448
-362,-519.3759397,-389.8243495,-301.2237424,-495.9043283,-451.5759397,-1661.497775,-576.709273,-1665.615522,-2080.312799,-563.0426064,-534.7620204,-572.029273,-535.3759397,-460.3570757,-939.4661074,-313.9333333,-417.3988336,-417.5876902,-345.5910255
-394.080586,-714.709273,-518.4904091,-708.4904091,-539.709273,-589.709273,-791.0079797,-649.0426064,-2192.454852,-2106.511674,-655.7759397,-584.4904091,-444.2446213,-544.909273,-2595.957075,-1306.556275,-366.1256606,-426.309273,-418.3759397,-559.6212263
-401.2188641,-495.8271255,-496.0883941,-578.4446213,-519.3759397,-662.0426064,-645.8896084,-1112.442606,-1789.388185,-939.919418,-536.2699438,-627.4934448,-556.2724599,-692.3759397,-608.6015616,-747.5092731,-557.0883941,-485.4032771,-503.0814345,-582.3759397
-462.5521974,-403.7994407,-393.7759397,-403.0111912,-520.0661074,-550.4217274,-468.7272222,-605.4675152,-959.8725384,-1373.452751,-645.1013589,-649.0426064,-528.0426064,-691.6150277,-1022.535127,-539.709273,-729.709273,-540.8855307,-540.4744748,-539.709273
-339.0385287,-300.509273,-582.709273,-393.5521974,-337.0855307,-649.9620204,-451.3570757,-580.9978579,-766.4657948,-956.7860847,-1068.442606,-535.3759397,-1035.762606,-536.5521974,-1665.988185,-392.7550608,-427.2426064,-407.597272,-533.1759397,-405.3759397
-284.3759397,-297.0426064,-403.0111912,-777.218864,-412.633478,-498.509273,-586.0078082,-785.1718621,-850.9860847,-1339.719418,-538.8426064,-1068.442606,-495.0426064,-528.595363,-1798.308475,-555.7994407,-405.3759397,-418.7570757,-800.4464428,-305.6071136
-333.9391265,-523.9391265,-445.2188641,-533.8855307,-528.8237424,-427.3759397,-548.3759397,-843.2426064,-900.5860847,-1096.808979,-621.709273,-500.1759397,-535.3759397,-535.3759397,-2180.931663,-459.6267782,-395.9169459,-563.8237424,-405.3759397,-381.2868325
-462.1570757,-443.1915266,-452.4368132,-671.8855307,-458.8237424,-537.2426064,-582.7759397,-1048.842606,-1053.586085,-600.9023134,-614.3759397,-524.3759397,-630.709273,-586.709273,-2384.809214,-305.0426064,-401.5979851,-348.3570757,-426.0426064,-438.1570757
-329.1570757,-113.8855307,-146.8666667,-209.6437728,-563.8237424,-649.0426064,-643.52486,-638.0426064,-998.5860847,-563.0426064,-587.6057932,-536.3759397,-620.709273,-664.709273,-1028.801672,-552.309273,-656.3333333,-403.8824949,-566.7779547,-456.2237424
-326.6666667,-72.55219735,-231,-162,-292.2431657,-585.570995,-536.7521974,-572.0426064,-997.4478068,-657.509273,-762.0426065,-693.2026064,-630.8057932,-649.5759397,-947.2800888,-477.3391265,-517.2,-394,-515.1570757,-473.5023134
-162,-72.55219735,-129.6666667,-145.8666667,-41,-496.6237424,-473.4278386,-494.709273,-931.5054987,-550.0426064,-535.3759397,-579.5359397,-438.5759397,-1073.309273,-1440.519418,-437.4904091,-241,-362,-335.0883941,-493.6959397
-97.46666667,-157.0576921,-41,-41,-123.6666667,-381.8237424,-382.2666667,-413.3759397,-834.1860847,-535.3759397,-557.3759397,-530.6464428,-535.3759397,-546.7994407,-939.919418,-500.6980818,-214.6666667,-821.8,-205.8855307,-340.3404469
-154.6666667,-332,-154.6666667,-332,-196,-59.24724339,-448.8,-419.2158283,-589.5570991,-455.709273,-624.9023134,-889.9092731,-579.3759397,-879.6502792,-939.919418,-204.9333333,-162,-314,-72.55219735,-375.4855307
