timestamp,Storage state of charge,Battery (charging),Battery (decharging),Power to Grid,Power from Grid,Solar Production,Household Load
2021-07-28 04:15,44,0,192,1,3,0,169
2021-07-28 04:30,43,0,131,1,0,0,108
2021-07-28 04:45,42,0,100,0,0,3,79
2021-07-28 05:00,39,0,218,0,1,9,199
2021-07-28 05:15,38,0,98,1,0,18,91
2021-07-28 05:30,37,0,112,1,1,26,111
2021-07-28 05:45,36,0,93,0,1,58,128
2021-07-28 06:00,35,0,96,0,0,81,149
2021-07-28 06:15,38,249,0,1,1,366,89
2021-07-28 06:30,41,343,0,1,1,481,107
2021-07-28 06:45,45,428,0,1,1,582,123
2021-07-28 07:00,48,245,0,2,3,386,115
2021-07-28 07:15,49,72,0,1,1,188,91
2021-07-28 07:30,52,374,0,3,3,507,101
2021-07-28 07:45,57,455,0,3,3,643,152
2021-07-28 08:00,62,582,0,3,3,809,189
2021-07-28 08:15,66,445,0,1,1,650,171
2021-07-28 08:30,71,556,1,7,8,809,215
2021-07-28 08:45,75,387,26,21,22,831,430
2021-07-28 09:00,82,789,0,13,12,1026,189
2021-07-28 09:15,86,460,0,24,6,692,175
2021-07-28 09:30,91,470,0,12,9,656,144
2021-07-28 09:45,94,337,0,3,3,558,187
2021-07-28 10:00,97,417,0,76,1,699,172
2021-07-28 10:15,99,149,0,504,0,856,162
2021-07-28 10:30,99,67,0,1138,0,1460,197
2021-07-28 10:45,100,38,0,712,0,1050,253
2021-07-28 11:00,100,48,0,812,0,1084,178
2021-07-28 11:15,100,45,0,921,0,1166,150
2021-07-28 11:30,100,37,0,990,0,1259,179
2021-07-28 11:45,100,48,0,1460,0,1709,132
2021-07-28 12:00,100,40,0,792,0,1007,130
2021-07-28 12:15,100,5,9,1574,0,1715,82
2021-07-28 12:30,100,0,10,1706,0,1864,101
2021-07-28 12:45,100,0,9,1520,0,1702,129
2021-07-28 13:00,100,0,9,331,0,493,144
2021-07-28 13:15,100,0,9,349,0,524,158
2021-07-28 13:30,100,0,9,237,0,383,131
2021-07-28 13:45,100,0,9,633,0,806,149
2021-07-28 14:00,100,0,9,732,0,1051,286
2021-07-28 14:15,100,0,9,837,0,1151,276
2021-07-28 14:30,100,0,39,701,2,1030,326
2021-07-28 14:45,100,0,317,51,9,496,731
2021-07-28 15:00,96,0,158,127,2,442,441
2021-07-28 15:15,96,46,79,3,2,247,253
2021-07-28 15:30,97,163,46,102,1,499,249
2021-07-28 15:45,99,245,0,973,0,1479,204
2021-07-28 16:00,100,61,0,846,0,1067,113
2021-07-28 16:15,100,36,0,821,0,1143,236
2021-07-28 16:30,100,56,0,806,0,1023,115
2021-07-28 16:45,100,37,0,449,0,659,138
2021-07-28 17:00,100,49,2,84,3,380,224
2021-07-28 17:15,100,0,9,413,0,555,123
2021-07-28 17:30,100,0,9,254,0,470,200
2021-07-28 17:45,100,0,19,168,1,426,252
2021-07-28 18:00,100,0,9,366,0,565,181
2021-07-28 18:15,100,0,65,43,1,231,229
2021-07-28 18:30,100,0,80,102,1,279,230
2021-07-28 18:45,100,0,9,137,0,227,79
2021-07-28 19:00,100,0,58,2,1,126,160
2021-07-28 19:15,100,0,43,3,1,163,181
2021-07-28 19:30,100,0,68,1,2,101,149
2021-07-28 19:45,100,0,115,1,1,47,136
2021-07-28 20:00,100,0,160,1,1,22,160
2021-07-28 20:15,100,0,187,1,1,5,168
2021-07-28 20:30,92,0,152,1,1,3,132
2021-07-28 20:45,90,0,205,1,1,1,183
2021-07-28 21:00,89,0,198,1,0,0,176
2021-07-28 21:15,87,0,158,1,1,0,138
2021-07-28 21:30,86,0,99,0,0,0,80
2021-07-28 21:45,85,0,97,0,0,0,80
2021-07-28 22:00,84,0,124,1,1,0,103
2021-07-28 22:15,83,0,121,0,0,0,100
2021-07-28 22:30,82,0,107,0,0,0,87
2021-07-28 22:45,81,0,108,1,1,0,88
2021-07-28 23:00,80,0,145,1,1,0,122
2021-07-28 23:15,79,0,119,0,0,0,98
2021-07-28 23:30,77,0,114,0,0,0,93
2021-07-28 23:45,76,0,105,0,0,0,83
2021-07-29 00:00,75,0,113,1,1,0,90
2021-07-29 00:15,74,0,109,0,0,0,88
2021-07-29 00:30,73,0,112,0,0,0,90
2021-07-29 00:45,72,0,105,0,0,0,84
2021-07-29 01:00,71,0,130,1,1,0,106
2021-07-29 01:15,70,0,95,0,0,0,73
2021-07-29 01:30,68,0,236,0,1,0,211
2021-07-29 01:45,66,0,234,0,0,0,208
2021-07-29 02:00,63,0,246,1,1,0,221
2021-07-29 02:15,61,0,240,0,0,0,214
2021-07-29 02:30,59,0,215,1,0,0,190
2021-07-29 02:45,58,0,82,0,0,0,62
2021-07-29 03:00,56,0,210,1,1,0,185
2021-07-29 03:15,54,0,182,1,0,0,157
2021-07-29 03:30,53,0,111,0,0,0,89
2021-07-29 03:45,50,0,259,0,1,0,234
2021-07-29 04:00,49,0,139,1,1,0,114
2021-07-29 04:15,48,0,142,2,5,0,123
2021-07-29 04:30,45,0,261,1,1,0,233
2021-07-29 04:45,44,0,118,0,0,3,96
2021-07-29 05:00,43,0,140,1,1,12,126
2021-07-29 05:15,40,0,242,1,1,18,232
2021-07-29 05:30,39,0,130,0,0,47,150
2021-07-29 05:45,38,7,45,1,0,89,107
2021-07-29 06:00,38,27,28,1,1,129,107
2021-07-29 06:15,39,100,10,5,4,228,115
2021-07-29 06:30,42,324,0,1,1,460,108
2021-07-29 06:45,46,398,0,2,2,531,102
2021-07-29 07:00,50,405,0,2,3,545,109
2021-07-29 07:15,54,374,0,9,9,522,113
2021-07-29 07:30,57,371,0,8,7,520,115
2021-07-29 07:45,62,444,0,9,9,612,128
2021-07-29 08:00,64,204,0,8,9,409,177
2021-07-29 08:15,68,461,9,10,8,714,221
2021-07-29 08:30,73,588,0,15,16,826,196
2021-07-29 08:45,80,692,1,10,8,910,171
2021-07-29 09:00,87,791,1,26,12,1251,387
2021-07-29 09:15,93,704,0,152,13,1083,175
2021-07-29 09:30,94,250,127,112,29,825,575
2021-07-29 09:45,97,334,0,735,8,1275,164
2021-07-29 10:00,98,105,0,804,1,1125,172
2021-07-29 10:15,99,59,0,1285,0,1565,161
2021-07-29 10:30,99,33,0,1308,0,1575,175
2021-07-29 10:45,100,56,0,1128,0,1445,203
2021-07-29 11:00,100,38,0,968,0,1253,197
2021-07-29 11:15,100,50,0,1010,0,1265,153
2021-07-29 11:30,100,37,0,1312,0,1569,159
2021-07-29 11:45,100,33,3,1166,0,1401,153
2021-07-29 12:00,100,0,9,1061,0,1247,150
2021-07-29 12:15,100,0,9,1347,0,1603,207
2021-07-29 12:30,100,0,33,429,5,765,339
2021-07-29 12:45,100,0,26,1022,4,1436,392
2021-07-29 13:00,100,0,10,1507,0,1870,307
2021-07-29 13:15,100,0,9,1332,0,1619,238
2021-07-29 13:30,100,0,9,1307,0,1583,228
2021-07-29 13:45,100,0,9,296,0,529,215
2021-07-29 14:00,100,0,9,817,0,1166,316
2021-07-29 14:15,100,0,9,794,0,1113,285
2021-07-29 14:30,100,0,22,207,0,482,273
2021-07-29 14:45,100,0,9,930,0,1193,228
2021-07-29 15:00,100,0,9,560,0,703,122
2021-07-29 15:15,100,0,9,288,0,391,90
2021-07-29 15:30,100,0,9,616,0,869,230
2021-07-29 15:45,100,0,9,1182,0,1304,84
2021-07-29 16:00,100,0,9,1032,0,1141,77
2021-07-29 16:15,100,0,9,967,0,1200,197
2021-07-29 16:30,100,0,9,878,0,997,90
2021-07-29 16:45,100,0,9,889,0,1033,113
2021-07-29 17:00,100,0,9,345,0,549,188
2021-07-29 17:15,100,0,9,553,0,631,59
2021-07-29 17:30,100,0,9,562,0,665,83
2021-07-29 17:45,100,0,12,258,0,484,214
2021-07-29 18:00,100,0,14,242,0,327,79
2021-07-29 18:15,100,0,217,116,28,281,379
2021-07-29 18:30,100,0,62,24,6,237,260
2021-07-29 18:45,100,0,103,4,2,137,215
2021-07-29 19:00,100,0,60,1,2,107,147
2021-07-29 19:15,93,0,171,1,1,70,216
2021-07-29 19:30,92,0,116,1,1,67,159
2021-07-29 19:45,91,0,116,1,1,47,140
2021-07-29 20:00,89,0,130,1,1,21,129
2021-07-29 20:15,88,0,156,0,1,7,142
2021-07-29 20:30,86,0,179,1,1,3,159
2021-07-29 20:45,84,0,198,1,1,1,177
2021-07-29 21:00,82,0,221,1,1,0,197
2021-07-29 21:15,81,0,110,0,0,0,90
2021-07-29 21:30,80,0,121,1,1,0,99
2021-07-29 21:45,79,0,141,1,1,0,118
2021-07-29 22:00,78,0,144,1,1,0,121
2021-07-29 22:15,77,0,103,0,0,0,82
2021-07-29 22:30,75,0,127,1,1,0,105
2021-07-29 22:45,74,0,118,0,0,0,95
2021-07-29 23:00,73,0,113,0,0,0,91
2021-07-29 23:15,72,0,119,0,0,0,97
2021-07-29 23:30,71,0,146,1,1,0,123
2021-07-29 23:45,69,0,186,0,0,0,162
2021-07-30 00:00,67,0,166,0,0,0,142
2021-07-30 00:15,66,0,135,0,0,0,111
2021-07-30 00:30,65,0,140,1,1,0,116
2021-07-30 00:45,63,0,156,0,0,0,132
2021-07-30 01:00,62,0,139,0,0,0,117
2021-07-30 01:15,61,0,122,0,0,0,99
2021-07-30 01:30,58,0,272,1,1,0,245
2021-07-30 01:45,55,0,293,0,0,0,267
2021-07-30 02:00,52,0,291,0,0,0,264
2021-07-30 02:15,49,0,289,0,0,0,262
2021-07-30 02:30,46,0,334,1,1,0,305
2021-07-30 02:45,44,0,198,1,1,0,174
2021-07-30 03:00,42,0,210,0,1,0,184
2021-07-30 03:15,40,0,239,1,0,0,213
2021-07-30 03:30,38,0,136,0,0,0,112
2021-07-30 03:45,36,0,228,0,1,0,203
2021-07-30 04:00,34,0,175,1,1,0,151
2021-07-30 04:15,33,0,140,0,0,0,115
2021-07-30 04:30,30,0,285,1,1,1,257
2021-07-30 04:45,28,0,124,2,5,7,108
2021-07-30 05:00,27,0,136,1,1,14,124
2021-07-30 05:15,24,0,253,1,3,28,252
2021-07-30 05:30,23,0,123,1,0,56,152
2021-07-30 05:45,23,0,32,0,0,77,88
2021-07-30 06:00,23,0,15,1,2,100,95
2021-07-30 06:15,25,227,0,1,0,374,121
2021-07-30 06:30,28,313,0,1,0,455,113
2021-07-30 06:45,32,403,0,1,0,521,87
2021-07-30 07:00,36,428,0,1,1,563,101
2021-07-30 07:15,41,499,0,1,0,649,117
2021-07-30 07:30,47,560,0,1,0,712,114
2021-07-30 07:45,52,572,0,1,1,714,105
2021-07-30 08:00,58,647,0,1,1,802,118
2021-07-30 08:15,64,545,0,1,1,815,231
2021-07-30 08:30,70,656,0,1,1,889,194
2021-07-30 08:45,77,732,0,6,6,1005,227
2021-07-30 09:00,85,900,0,1,1,1131,179
2021-07-30 09:15,94,953,0,1,1,1211,201
2021-07-30 09:30,100,737,0,300,0,1276,183
2021-07-30 09:45,100,259,0,809,0,1341,220
2021-07-30 10:00,100,0,9,1181,0,1435,208
2021-07-30 10:15,100,0,9,1235,0,1463,185
2021-07-30 10:30,100,0,9,1273,0,1502,186
2021-07-30 10:45,100,0,9,1195,0,1388,151
2021-07-30 11:00,100,0,9,1486,0,1654,118
2021-07-30 11:15,100,0,9,1349,0,1521,122
2021-07-30 11:30,100,0,24,1075,4,1359,262
2021-07-30 11:45,100,0,38,1023,5,1448,411
2021-07-30 12:00,100,0,14,930,2,1231,268
2021-07-30 12:15,100,0,9,1579,0,1875,245
2021-07-30 12:30,100,0,9,1588,0,1851,204
2021-07-30 12:45,100,0,9,1345,0,1581,188
2021-07-30 13:00,100,0,9,1167,0,1323,116
2021-07-30 13:15,100,0,10,1680,0,1907,168
2021-07-30 13:30,100,0,9,1484,0,1708,171
2021-07-30 13:45,100,0,9,1216,0,1420,162
2021-07-30 14:00,100,0,9,1398,0,1739,287
2021-07-30 14:15,100,0,9,1277,0,1625,300
2021-07-30 14:30,100,0,9,1177,0,1570,345
2021-07-30 14:45,100,0,9,1169,0,1526,311
2021-07-30 15:00,100,0,9,1136,0,1464,284
2021-07-30 15:15,100,0,9,1123,0,1393,227
2021-07-30 15:30,100,0,9,1164,0,1324,120
2021-07-30 15:45,100,0,9,972,0,1266,257
2021-07-30 16:00,100,0,9,1009,0,1164,118
2021-07-30 16:15,100,0,9,701,0,861,132
2021-07-30 16:30,100,0,9,258,0,511,236
2021-07-30 16:45,100,0,9,337,0,457,104
2021-07-30 17:00,100,0,9,287,0,483,179
2021-07-30 17:15,100,0,9,476,0,639,141
2021-07-30 17:30,100,0,9,398,0,505,91
2021-07-30 17:45,100,0,41,139,1,373,251
2021-07-30 18:00,100,0,135,75,7,304,342
2021-07-30 18:15,100,0,82,182,13,478,364
2021-07-30 18:30,100,0,94,52,2,335,349
2021-07-30 18:45,100,0,38,10,1,171,180
2021-07-30 19:00,100,0,102,1,1,148,225
2021-07-30 19:15,100,0,142,1,1,126,241
2021-07-30 19:30,100,0,37,2,1,139,155
2021-07-30 19:45,100,0,138,1,1,51,165
2021-07-30 20:00,93,0,122,1,1,20,120
2021-07-30 20:15,90,0,354,0,1,5,327
2021-07-30 20:30,88,0,201,2,1,2,179
2021-07-30 20:45,86,0,244,1,2,1,218
2021-07-30 21:00,80,0,532,2,1,0,493
2021-07-30 21:15,79,0,131,0,0,0,109
2021-07-30 21:30,78,0,139,1,1,0,117
2021-07-30 21:45,77,0,131,0,0,0,108
2021-07-30 22:00,76,0,121,1,1,0,99
2021-07-30 22:15,74,0,115,1,1,0,94
2021-07-30 22:30,73,0,128,1,1,0,105
2021-07-30 22:45,72,0,112,0,0,0,89
2021-07-30 23:00,71,0,113,0,0,0,90
2021-07-30 23:15,70,0,130,0,0,0,108
2021-07-30 23:30,69,0,114,1,1,0,91
2021-07-30 23:45,68,0,115,0,0,0,92
